Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Motivation_Level,Teacher_Quality,Peer_Influence,Physical_Activity,Gender,quiz1,quiz2,Assignment1,Assignment2,Midterm_Marks,Final_Marks,Grade
32,61,Yes,7,High,Medium,Positive,3,Female,77,73,87,87,67,68,A-
22,65,Yes,7,Low,Medium,Positive,4,Male,76,72,82,87,86,64,B+
20,70,No,9,Low,Medium,Neutral,4,Male,77,72,83,85,73,66,A-
22,77,Yes,8,Medium,High,Positive,4,Male,72,76,84,93,66,68,A-
20,79,Yes,6,Medium,Medium,Positive,2,Male,75,74,86,86,57,64,B+
15,66,No,6,Low,Medium,Negative,3,Female,70,72,79,80,88,62,B+
25,87,Yes,6,Medium,Medium,Neutral,2,Male,75,71,90,89,73,67,A-
21,84,No,9,Medium,Medium,Negative,3,Male,75,70,91,84,96,67,A-
20,72,No,9,Low,Medium,Neutral,2,Male,72,84,84,87,88,65,A-
14,61,Yes,10,Medium,Medium,Neutral,4,Male,71,65,79,82,69,59,B
28,63,Yes,6,Low,Medium,Positive,2,Female,74,77,84,91,85,66,A-
24,76,No,7,Medium,Medium,Neutral,2,Female,72,68,89,84,71,68,A-
17,66,No,6,Medium,Low,Positive,3,Female,69,69,84,82,52,63,B+
26,75,Yes,7,Medium,Medium,Neutral,3,Male,77,75,88,84,74,68,A-
17,85,Yes,8,Low,High,Positive,3,Female,81,78,88,88,91,68,A-
15,82,Yes,7,Medium,High,Negative,2,Female,76,61,81,87,91,66,A-
23,85,Yes,8,Low,Low,Negative,4,Female,73,76,88,80,49,68,A-
9,94,No,6,Low,High,Positive,3,Male,83,68,90,84,64,66,A-
13,90,No,4,High,Medium,Neutral,4,Male,78,78,85,83,97,69,A-
8,82,Yes,5,Medium,Medium,Negative,3,Female,77,67,86,82,84,64,B+
19,74,No,7,High,Medium,Positive,3,Male,75,72,84,84,84,68,A-
19,75,No,10,Low,High,Positive,2,Female,76,72,82,82,86,66,A-
18,95,No,6,Medium,Medium,Positive,3,Female,79,71,89,88,79,68,A-
14,62,Yes,7,Low,Medium,Positive,2,Female,75,68,85,82,77,62,B+
13,100,Yes,8,Low,Medium,Neutral,3,Male,80,70,83,81,71,68,A-
23,87,No,6,Medium,High,Negative,3,Male,80,68,82,89,70,69,A-
17,87,Yes,6,Medium,Medium,Neutral,3,Male,77,82,84,85,92,70,A
22,62,Yes,7,Low,Medium,Negative,2,Female,71,67,85,86,68,65,A-
15,84,Yes,6,Medium,Medium,Positive,3,Female,77,75,87,85,90,68,A-
21,79,No,4,Low,Medium,Negative,2,Female,79,78,86,86,90,67,A-
28,64,Yes,6,Medium,Low,Neutral,4,Male,71,69,85,83,87,64,B+
24,71,No,8,Medium,Medium,Negative,3,Female,75,67,87,81,50,63,B+
18,96,Yes,8,Medium,Medium,Negative,2,Female,80,76,88,83,55,67,A-
22,82,No,9,Medium,High,Negative,3,Male,70,79,85,85,64,66,A-
19,77,Yes,9,Medium,Medium,Positive,4,Female,72,69,85,89,90,67,A-
20,63,Yes,6,Medium,Medium,Neutral,3,Female,70,70,80,79,92,63,B+
18,89,Yes,6,Medium,High,Positive,3,Female,78,69,90,89,50,69,A-
19,88,No,6,Medium,Medium,Positive,2,Female,76,76,87,82,64,70,A
21,85,Yes,7,Medium,Medium,Neutral,4,Male,83,78,92,83,91,70,A
14,80,No,6,Medium,Medium,Negative,2,Male,75,69,84,87,60,65,A-
14,77,No,7,Low,Medium,Positive,2,Female,72,70,84,80,97,64,B+
12,84,Yes,6,High,High,Negative,3,Female,70,68,83,84,72,67,A-
10,69,No,8,Medium,Medium,Negative,3,Female,64,69,85,88,95,61,B+
13,98,Yes,6,Medium,High,Positive,1,Female,79,82,91,81,69,70,A
21,84,No,6,High,Medium,Positive,4,Male,68,71,88,79,64,68,A-
15,72,Yes,8,High,Medium,Positive,2,Female,76,69,90,81,66,64,B+
23,78,No,8,Medium,Medium,Neutral,2,Male,75,78,87,86,92,68,A-
20,92,No,7,Low,Medium,Positive,5,Male,88,81,84,82,65,68,A-
8,66,Yes,8,Medium,Medium,Positive,4,Male,80,64,84,82,81,63,B+
24,72,Yes,8,Low,Medium,Positive,2,Female,72,72,89,80,71,65,A-
25,87,Yes,10,Medium,Low,Neutral,3,Female,77,78,87,88,95,69,A-
14,73,No,8,Medium,High,Negative,2,Male,75,70,86,87,56,63,B+
23,92,Yes,10,Medium,Medium,Neutral,3,Male,83,66,86,83,69,69,A-
15,65,Yes,7,Medium,Medium,Positive,3,Female,63,71,84,83,54,61,B+
21,91,Yes,9,Medium,Medium,Neutral,3,Female,70,83,88,87,77,69,A-
12,63,No,9,Low,Low,Positive,3,Female,68,70,83,85,68,62,B+
9,61,Yes,7,Medium,Medium,Positive,2,Male,68,61,80,81,51,58,B
18,96,Yes,6,Medium,Medium,Positive,3,Male,81,76,89,87,90,71,A
19,83,No,6,Medium,Medium,Positive,2,Male,81,85,90,92,67,69,A-
18,74,No,8,High,High,Positive,3,Male,71,80,82,82,73,68,A-
13,69,No,5,Medium,High,Negative,2,Male,60,72,80,85,68,61,B+
18,85,Yes,6,Medium,Medium,Negative,2,Male,78,76,83,84,72,67,A-
22,80,Yes,9,Medium,Medium,Negative,3,Male,73,73,87,81,49,68,A-
20,100,Yes,8,Medium,Medium,Positive,3,Male,72,79,92,80,89,72,A
21,99,Yes,4,Medium,Medium,Negative,4,Female,80,78,82,87,65,71,A
16,85,Yes,5,Low,Medium,Positive,2,Male,78,77,81,85,84,67,A-
27,78,No,10,Medium,Medium,Neutral,4,Male,76,82,85,84,51,68,A-
13,80,No,9,Medium,Medium,Neutral,2,Female,70,77,90,86,74,64,B+
23,87,No,6,High,Medium,Positive,0,Female,80,74,92,85,93,73,A
27,64,Yes,5,Medium,High,Positive,4,Female,72,74,85,82,68,65,A-
23,73,No,5,High,Medium,Positive,2,Female,70,78,82,79,58,67,A-
19,63,Yes,8,Low,Medium,Positive,4,Female,68,73,89,87,53,63,B+
17,63,Yes,10,Medium,Medium,Positive,2,Female,73,68,82,84,91,63,B+
26,68,Yes,10,High,Medium,Neutral,2,Female,78,90,92,83,60,69,A-
11,79,Yes,5,Medium,Low,Positive,3,Female,77,70,84,85,97,68,A-
14,91,Yes,7,Medium,High,Neutral,2,Male,72,71,89,85,60,68,A-
18,79,Yes,6,Medium,Medium,Positive,4,Male,76,78,86,89,72,69,A-
27,73,Yes,7,High,High,Negative,3,Female,73,90,85,88,71,73,A
22,63,Yes,5,High,High,Negative,2,Male,75,70,84,85,51,66,A-
14,82,Yes,6,Medium,Medium,Positive,3,Female,81,74,89,80,75,68,A-
18,71,No,6,Medium,Low,Neutral,2,Male,67,78,79,79,82,65,A-
16,85,No,8,High,Medium,Negative,3,Male,73,75,84,81,85,67,A-
16,99,No,6,Low,Medium,Positive,4,Female,79,76,89,83,74,70,A
26,64,No,6,Medium,Medium,Neutral,4,Male,79,76,88,88,89,66,A-
12,68,No,8,High,Medium,Negative,3,Female,70,73,84,85,86,64,B+
30,79,No,9,Medium,Medium,Neutral,3,Female,74,81,90,84,58,69,A-
25,99,No,10,Medium,Medium,Positive,5,Female,71,84,93,90,68,71,A
27,91,No,8,Medium,Low,Neutral,4,Male,76,77,90,88,55,68,A-
17,96,No,7,Low,Medium,Negative,3,Female,84,77,88,90,55,68,A-
19,73,Yes,9,High,High,Positive,3,Female,75,75,79,88,84,66,A-
11,100,No,9,Medium,High,Positive,3,Female,78,80,90,84,75,70,A
17,64,No,8,Medium,High,Positive,2,Female,74,73,86,88,78,65,A-
23,62,Yes,5,Medium,Medium,Negative,4,Female,71,71,85,83,85,63,B+
28,94,Yes,9,Medium,Medium,Neutral,3,Female,75,83,90,82,62,70,A
13,97,Yes,8,Medium,Medium,Neutral,2,Female,78,81,85,82,68,67,A-
18,64,No,6,Medium,Medium,Positive,5,Male,72,64,87,77,78,63,B+
19,65,No,6,Medium,High,Positive,3,Male,72,72,85,78,53,64,B+
12,61,Yes,8,Medium,Medium,Neutral,4,Male,64,65,83,78,90,60,B+
24,64,Yes,4,Low,Medium,Neutral,1,Male,75,68,81,80,65,62,B+
16,68,No,7,High,High,Positive,2,Female,75,74,81,85,81,65,A-
19,99,No,6,Medium,Low,Negative,3,Male,75,80,87,84,98,69,A-
17,87,Yes,6,Low,High,Neutral,3,Female,80,75,86,93,72,68,A-
15,91,No,6,Medium,High,Positive,2,Male,72,65,85,83,59,66,A-
20,91,Yes,5,Low,Medium,Positive,2,Male,77,75,89,85,59,72,A
19,81,Yes,9,Medium,Medium,Positive,3,Male,73,80,90,86,51,68,A-
18,92,No,4,Medium,Medium,Neutral,2,Male,70,64,90,92,86,69,A-
16,84,No,7,Low,High,Negative,3,Male,75,78,83,85,63,65,A-
22,73,Yes,6,Low,Medium,Positive,1,Male,66,75,84,87,57,65,A-
30,82,Yes,10,Low,High,Neutral,4,Female,73,84,88,84,84,70,A
21,81,Yes,7,High,Medium,Positive,2,Male,67,74,87,88,63,67,A-
26,93,No,4,Medium,Medium,Positive,3,Male,81,71,88,89,78,73,A
12,99,No,8,Medium,Low,Neutral,2,Female,77,80,86,82,69,70,A
21,76,Yes,5,Medium,Low,Positive,3,Male,73,79,87,85,65,66,A-
13,91,Yes,8,Medium,Medium,Positive,1,Male,72,80,91,85,72,68,A-
11,64,Yes,8,Medium,Medium,Positive,2,Male,65,66,86,82,64,61,B+
16,91,No,9,Low,Medium,Positive,3,Male,80,78,85,90,92,70,A
27,75,Yes,7,Low,Medium,Negative,3,Female,72,71,86,86,52,66,A-
26,62,Yes,8,Medium,Medium,Neutral,5,Male,76,71,86,87,50,67,A-
21,75,No,7,High,High,Neutral,3,Female,74,81,88,86,68,69,A-
11,84,Yes,6,Low,Medium,Positive,3,Female,73,66,81,83,57,64,B+
19,65,Yes,9,Low,High,Positive,2,Male,78,69,85,86,85,65,A-
22,97,Yes,5,Low,High,Negative,5,Female,85,78,91,88,66,75,A
21,63,No,7,Medium,Medium,Neutral,2,Male,69,64,89,84,61,63,B+
9,97,No,6,Low,Medium,Neutral,3,Male,78,77,88,90,66,69,A-
15,88,Yes,8,Low,High,Positive,4,Male,75,81,86,83,59,68,A-
20,73,Yes,6,Medium,High,Positive,2,Male,74,73,86,87,63,66,A-
23,76,Yes,6,Low,Medium,Positive,2,Female,73,67,80,80,76,66,A-
7,90,Yes,7,Low,Medium,Neutral,3,Male,73,77,86,76,91,66,A-
19,84,Yes,9,Medium,Low,Neutral,4,Female,77,83,86,84,67,68,A-
21,87,Yes,6,Medium,Low,Negative,2,Female,69,70,88,80,64,65,A-
25,76,No,6,High,Medium,Neutral,3,Male,74,75,88,85,87,70,A
24,80,No,5,Medium,Low,Positive,2,Female,71,78,83,89,49,68,A-
23,100,No,6,Low,High,Neutral,2,Female,72,85,90,84,63,70,A
15,69,No,8,Medium,Medium,Neutral,2,Male,64,66,79,80,71,61,B+
9,77,No,7,Medium,Medium,Positive,3,Male,70,63,83,80,78,61,B+
18,72,No,7,Low,Medium,Positive,0,Male,69,75,86,83,56,64,B+
26,91,No,10,Low,Medium,Neutral,3,Male,81,82,87,87,70,71,A
28,91,Yes,4,Low,Low,Positive,3,Male,80,80,86,85,76,72,A
24,72,Yes,10,High,Medium,Negative,3,Male,66,71,87,81,74,66,A-
23,63,Yes,9,High,Medium,Negative,4,Female,73,75,84,84,77,63,B+
22,60,No,7,Medium,Medium,Positive,1,Female,73,72,80,89,81,62,B+
19,76,Yes,6,Medium,Medium,Positive,5,Male,70,70,84,80,51,66,A-
30,100,No,7,Medium,High,Neutral,3,Male,82,80,91,88,51,72,A
14,79,Yes,10,Medium,Medium,Neutral,3,Male,73,70,85,85,91,68,A-
30,70,No,6,High,Medium,Positive,3,Male,78,81,88,79,82,70,A
18,96,Yes,7,Medium,High,Negative,3,Female,73,76,88,86,86,70,A
28,80,No,6,High,Medium,Positive,6,Male,74,79,92,91,94,73,A
12,84,No,6,High,High,Positive,2,Male,74,75,90,84,86,67,A-
24,64,No,6,Medium,Medium,Positive,2,Male,72,73,82,80,83,65,A-
16,75,Yes,5,Medium,High,Negative,3,Female,71,77,89,77,81,65,A-
12,98,No,7,Medium,Medium,Neutral,3,Female,68,75,86,81,61,65,A-
21,84,Yes,7,Medium,Medium,Neutral,4,Male,76,77,84,85,96,70,A
26,74,Yes,6,Medium,Medium,Negative,2,Male,75,77,81,80,75,66,A-
15,85,Yes,4,Medium,Low,Neutral,1,Male,73,74,84,83,59,65,A-
11,96,No,7,Medium,Medium,Neutral,1,Male,77,74,88,86,58,68,A-
19,71,Yes,7,Medium,Medium,Negative,1,Female,71,73,85,85,89,66,A-
19,80,Yes,10,High,Medium,Neutral,2,Female,77,72,82,87,61,65,A-
23,98,Yes,7,Low,High,Positive,4,Female,74,81,83,87,50,71,A
26,67,Yes,8,Medium,Medium,Negative,3,Male,75,71,92,90,69,65,A-
20,89,Yes,6,High,Medium,Positive,4,Male,82,76,88,81,89,70,A
31,85,Yes,9,Low,High,Negative,2,Female,79,86,93,84,69,69,A-
21,87,No,6,High,Medium,Negative,4,Male,78,83,85,88,88,71,A
18,74,Yes,8,Medium,High,Positive,2,Female,73,71,90,90,89,67,A-
18,87,No,8,High,High,Negative,4,Male,94,92,98,99,77,82,A+
18,69,Yes,10,Medium,Medium,Positive,0,Female,69,74,90,86,83,66,A-
26,77,Yes,6,Low,High,Negative,4,Male,70,75,83,80,61,66,A-
23,68,Yes,9,Medium,Medium,Positive,3,Male,71,73,88,85,53,65,A-
13,60,No,9,Low,High,Positive,5,Male,74,74,77,86,75,61,B+
21,99,No,7,High,Low,Neutral,2,Female,81,81,86,90,49,72,A
24,77,Yes,10,Medium,Medium,Positive,3,Male,74,77,89,86,71,70,A
29,99,Yes,7,Low,Medium,Positive,3,Male,78,83,90,82,53,71,A
25,66,Yes,7,Medium,Medium,Neutral,2,Female,90,93,92,89,53,84,A+
25,83,Yes,7,Low,High,Positive,3,Male,77,80,90,83,92,72,A
20,68,Yes,5,Medium,High,Positive,3,Female,79,76,83,90,80,67,A-
22,92,No,8,Medium,Medium,Neutral,5,Male,75,79,83,92,80,72,A
27,91,Yes,8,Low,Low,Neutral,6,Female,84,78,82,89,68,70,A
12,65,No,7,Medium,High,Neutral,4,Male,73,67,87,86,69,62,B+
18,96,Yes,10,Low,Medium,Positive,2,Female,83,75,88,84,63,71,A
15,68,No,6,Low,Low,Neutral,3,Female,68,65,81,86,70,62,B+
22,85,Yes,4,Low,Low,Positive,3,Female,75,69,81,81,77,68,A-
27,99,No,10,High,Medium,Positive,3,Male,77,78,90,92,57,74,A
16,95,No,9,Medium,Low,Positive,3,Male,74,75,90,86,61,68,A-
6,98,No,8,Medium,Medium,Neutral,3,Female,74,72,87,82,73,64,B+
18,74,Yes,6,Medium,Medium,Positive,4,Male,78,71,86,85,67,65,A-
25,64,Yes,8,Medium,Low,Positive,5,Male,70,63,84,81,89,66,A-
23,68,No,5,Low,Medium,Neutral,1,Female,75,83,85,84,89,68,A-
23,80,No,7,Low,High,Neutral,4,Male,74,80,89,87,65,67,A-
18,92,Yes,6,Low,High,Neutral,5,Female,70,77,83,92,71,67,A-
12,66,Yes,7,Low,Low,Neutral,3,Male,73,79,83,83,97,63,B+
23,86,Yes,8,Medium,Medium,Negative,1,Female,76,74,92,85,89,71,A
15,73,No,5,Low,High,Positive,2,Male,70,79,87,82,59,63,B+
33,74,No,8,Medium,Medium,Negative,3,Male,72,69,84,81,62,66,A-
23,86,No,7,Low,Medium,Negative,2,Female,72,76,85,85,52,67,A-
17,79,Yes,8,Medium,Medium,Neutral,2,Male,74,68,87,85,82,66,A-
16,92,Yes,7,High,Medium,Positive,4,Female,77,78,84,87,64,70,A
19,66,No,8,Low,Medium,Negative,4,Female,71,73,80,82,75,64,B+
19,92,Yes,6,Low,Medium,Positive,2,Male,76,78,86,89,86,71,A
27,63,Yes,4,Medium,Medium,Neutral,3,Female,77,79,88,83,90,68,A-
21,68,Yes,5,Low,Medium,Neutral,3,Male,78,72,87,86,64,64,B+
16,86,Yes,6,Low,High,Positive,4,Female,74,71,87,84,60,66,A-
31,94,No,5,Low,Low,Neutral,4,Male,84,77,86,88,90,72,A
20,70,Yes,9,High,High,Neutral,3,Female,69,77,86,87,67,66,A-
16,81,Yes,8,High,Medium,Positive,2,Male,75,71,83,82,55,66,A-
22,68,No,8,Medium,Medium,Positive,3,Female,72,80,87,87,94,68,A-
22,92,Yes,7,High,Low,Positive,4,Male,72,83,88,84,72,70,A
9,91,No,10,High,Medium,Positive,2,Male,69,64,86,83,57,64,B+
32,66,Yes,10,High,Medium,Neutral,1,Male,83,84,86,87,75,71,A
28,79,Yes,9,Low,Medium,Positive,5,Male,84,89,88,88,92,72,A
18,91,Yes,6,Medium,High,Positive,2,Male,80,80,87,84,67,71,A
13,73,No,9,Medium,High,Neutral,4,Male,65,73,84,82,57,63,B+
22,85,Yes,4,Medium,Low,Positive,2,Male,75,80,80,76,77,68,A-
21,62,No,9,Medium,Medium,Positive,4,Male,72,69,84,82,90,63,B+
22,84,No,4,Medium,Low,Positive,2,Male,75,74,85,82,54,66,A-
21,66,Yes,7,High,Medium,Neutral,3,Female,64,65,79,84,50,63,B+
23,93,No,9,High,Medium,Neutral,4,Female,77,80,86,90,51,72,A
29,74,Yes,8,High,High,Positive,3,Male,78,80,88,85,60,70,A
23,71,Yes,5,Medium,High,Positive,1,Female,75,75,89,85,48,65,A-
14,94,Yes,7,Medium,Medium,Negative,3,Female,67,79,87,82,69,67,A-
28,62,No,8,Medium,High,Positive,3,Female,73,70,87,82,83,66,A-
30,76,Yes,7,Medium,High,Neutral,2,Male,78,74,90,86,84,69,A-
39,75,Yes,6,High,Low,Negative,3,Male,84,89,87,88,80,73,A
13,71,Yes,8,High,Medium,Neutral,4,Female,77,73,85,82,63,66,A-
21,96,Yes,9,Medium,Medium,Neutral,6,Female,80,79,90,85,85,70,A
8,90,No,7,High,Medium,Negative,4,Male,73,75,76,86,77,68,A-
23,63,Yes,9,Medium,High,Positive,2,Male,66,69,81,79,91,65,A-
17,89,No,7,Medium,Medium,Positive,2,Female,73,82,90,89,72,67,A-
32,81,No,6,High,Medium,Neutral,2,Female,83,76,88,91,57,71,A
15,96,No,9,Medium,Low,Neutral,3,Female,83,73,90,85,80,70,A
10,73,Yes,9,Low,Medium,Negative,3,Male,72,67,80,84,56,61,B+
17,83,Yes,6,Medium,Medium,Positive,3,Male,79,68,84,84,96,69,A-
8,80,Yes,6,Medium,High,Negative,3,Male,72,68,82,79,83,63,B+
25,80,Yes,10,Low,High,Negative,2,Male,73,70,87,86,86,67,A-
8,78,Yes,7,Medium,Medium,Positive,2,Male,72,75,82,87,82,65,A-
20,68,Yes,7,High,Low,Positive,3,Female,77,68,84,81,53,63,B+
8,90,No,7,High,Low,Negative,4,Male,71,79,88,90,71,67,A-
18,78,Yes,9,Medium,Medium,Negative,2,Female,80,80,87,80,81,66,A-
30,98,Yes,10,Medium,Medium,Positive,3,Male,79,83,92,87,59,72,A
22,70,No,7,Low,High,Positive,5,Male,81,75,83,84,82,68,A-
15,87,Yes,10,Medium,Low,Neutral,4,Male,70,75,88,84,89,67,A-
20,98,Yes,6,Medium,High,Positive,3,Male,82,73,92,88,62,72,A
20,87,Yes,7,Medium,Medium,Positive,2,Female,71,73,83,79,58,66,A-
23,95,Yes,8,Medium,Medium,Positive,4,Male,76,77,89,90,92,73,A
12,93,Yes,6,Low,High,Positive,3,Male,80,82,92,83,48,71,A
24,74,Yes,8,High,High,Positive,3,Male,77,84,86,92,61,65,A-
4,84,Yes,6,Medium,High,Neutral,4,Male,70,75,88,86,68,65,A-
16,66,Yes,5,Medium,Medium,Neutral,3,Female,67,64,84,79,82,65,A-
17,81,Yes,4,Low,High,Neutral,2,Male,76,74,85,84,98,68,A-
24,69,No,7,Medium,Medium,Positive,3,Female,78,78,88,83,67,70,A
20,90,Yes,8,Low,Low,Neutral,2,Female,78,76,82,79,95,68,A-
12,81,Yes,5,High,High,Negative,2,Male,74,66,79,78,66,62,B+
14,76,No,7,High,Medium,Neutral,3,Male,74,75,78,86,83,66,A-
21,71,No,7,Low,Medium,Negative,5,Female,80,67,84,82,56,65,A-
20,100,Yes,7,Medium,Medium,Neutral,4,Female,80,74,86,86,71,71,A
17,63,No,6,Low,Medium,Negative,2,Male,68,72,83,82,92,61,B+
17,62,No,7,High,Medium,Neutral,4,Male,65,66,88,90,64,63,B+
24,69,Yes,7,Low,High,Neutral,4,Male,74,77,83,88,53,67,A-
17,99,No,8,Low,Medium,Positive,4,Male,77,71,88,84,74,70,A
19,99,Yes,5,Low,High,Neutral,4,Male,85,89,92,84,70,73,A
11,95,Yes,5,Low,High,Positive,3,Male,79,73,84,90,93,69,A-
9,69,Yes,7,Medium,Medium,Neutral,3,Male,64,68,85,83,78,61,B+
16,66,Yes,6,Medium,Medium,Neutral,3,Female,73,73,87,83,98,64,B+
18,64,Yes,7,Medium,Medium,Neutral,3,Male,72,66,81,81,55,61,B+
15,64,No,6,Low,Medium,Negative,4,Female,77,71,83,87,90,63,B+
18,83,Yes,9,High,Medium,Negative,2,Male,76,75,77,82,60,65,A-
30,91,No,9,Low,High,Negative,4,Female,84,85,89,87,60,73,A
25,75,Yes,8,High,High,Negative,4,Male,76,79,85,87,73,68,A-
25,99,No,8,Medium,Medium,Neutral,2,Female,81,79,88,86,81,72,A
12,77,Yes,7,Medium,Medium,Positive,3,Male,75,69,79,82,83,62,B+
13,66,Yes,9,Low,Medium,Positive,2,Male,66,81,89,83,49,63,B+
3,79,Yes,7,Low,Medium,Negative,3,Female,65,70,77,78,62,58,B
15,87,No,10,Medium,High,Positive,3,Male,73,72,83,82,81,68,A-
26,93,Yes,6,Low,High,Negative,2,Female,83,82,86,89,92,74,A
23,78,Yes,5,Medium,Medium,Positive,3,Male,81,74,87,84,81,68,A-
19,84,Yes,5,Medium,Medium,Positive,2,Male,73,74,82,84,61,67,A-
20,71,Yes,5,Low,Medium,Positive,4,Male,64,67,83,87,73,65,A-
16,86,Yes,5,Low,Medium,Neutral,4,Female,69,69,86,77,80,63,B+
21,99,No,7,High,Medium,Neutral,2,Male,82,87,84,83,55,71,A
25,62,Yes,8,Medium,Low,Negative,4,Female,72,72,81,80,75,62,B+
10,95,Yes,7,High,Medium,Negative,3,Male,76,62,85,90,72,66,A-
22,82,No,5,Low,High,Neutral,1,Female,72,78,82,80,65,65,A-
26,70,No,6,Low,High,Neutral,3,Male,69,79,88,84,79,66,A-
18,98,No,8,Medium,High,Negative,3,Male,81,77,88,87,80,71,A
24,79,No,6,High,High,Negative,3,Male,73,79,86,86,97,68,A-
37,73,Yes,6,Medium,High,Positive,5,Male,88,76,85,83,69,72,A
19,67,No,5,Medium,High,Negative,4,Male,76,72,84,81,75,66,A-
22,70,Yes,6,Low,Medium,Positive,2,Male,72,80,86,81,56,66,A-
16,93,No,6,High,Medium,Negative,1,Male,73,73,88,83,75,67,A-
21,85,Yes,7,Medium,High,Positive,3,Male,79,70,88,85,50,71,A
23,97,Yes,8,Low,Medium,Positive,1,Male,79,79,88,86,55,72,A
21,69,No,7,Medium,Medium,Neutral,3,Male,76,71,86,91,57,64,B+
14,65,No,7,Low,Low,Negative,3,Male,69,73,87,82,80,60,B+
21,60,No,8,Medium,High,Positive,2,Female,69,72,84,85,76,64,B+
29,80,Yes,5,Medium,Low,Positive,1,Female,85,76,83,90,88,70,A
23,100,Yes,10,Medium,Medium,Neutral,2,Male,80,84,88,85,71,72,A
26,88,No,6,Medium,Medium,Negative,2,Female,79,76,85,81,72,68,A-
19,72,Yes,8,Medium,Low,Neutral,3,Female,68,66,87,86,56,62,B+
24,95,No,5,Medium,Medium,Neutral,2,Male,77,81,88,84,85,68,A-
14,61,Yes,7,Medium,Low,Neutral,1,Female,69,69,80,84,69,60,B+
22,93,No,9,Low,High,Positive,4,Female,73,80,88,88,57,72,A
14,72,No,7,Medium,Medium,Positive,3,Female,81,73,87,77,87,65,A-
16,66,No,9,High,Low,Positive,4,Female,76,66,80,83,82,63,B+
21,69,Yes,7,Medium,Medium,Positive,0,Male,72,71,88,84,83,66,A-
22,79,No,10,Low,High,Positive,2,Male,69,73,95,86,55,65,A-
13,77,No,4,Medium,High,Negative,2,Male,74,72,88,85,81,65,A-
26,72,No,8,Medium,Medium,Negative,3,Male,75,80,82,86,83,67,A-
23,67,No,4,Low,Medium,Positive,3,Male,74,74,83,79,48,65,A-
16,90,No,7,Medium,High,Negative,3,Male,76,79,86,87,64,67,A-
11,100,Yes,9,Low,Medium,Negative,3,Male,76,74,91,85,52,66,A-
19,91,Yes,9,High,High,Positive,3,Male,84,83,86,88,82,71,A
17,72,No,8,Medium,Medium,Neutral,4,Male,74,73,88,74,59,64,B+
21,70,No,7,Medium,Medium,Positive,2,Male,65,69,77,79,61,61,B+
18,69,Yes,8,Low,High,Neutral,2,Male,78,73,89,86,52,65,A-
8,65,No,10,Medium,High,Positive,5,Male,75,64,82,82,72,61,B+
18,82,No,7,Low,Medium,Negative,4,Female,84,74,83,79,50,64,B+
18,84,Yes,8,Low,High,Negative,3,Female,73,76,89,85,90,69,A-
24,88,Yes,6,High,Low,Positive,4,Male,80,76,88,87,49,71,A
16,87,No,9,High,High,Neutral,5,Male,70,83,94,86,51,70,A
30,72,Yes,8,High,Medium,Positive,1,Female,80,72,88,84,80,70,A
9,73,Yes,6,Low,High,Positive,2,Male,68,68,79,85,94,62,B+
28,87,No,8,Medium,Low,Positive,3,Female,88,85,90,86,93,73,A
19,74,No,8,High,Medium,Positive,3,Male,71,75,86,88,52,66,A-
25,69,Yes,8,Medium,Low,Negative,3,Female,68,73,90,88,62,66,A-
20,75,No,7,Medium,High,Negative,3,Female,72,75,79,84,74,66,A-
27,71,Yes,9,Medium,Medium,Neutral,1,Female,66,74,82,82,49,66,A-
18,64,Yes,6,Medium,High,Positive,4,Male,76,66,85,86,74,65,A-
13,93,No,7,High,Medium,Positive,2,Female,67,73,86,86,70,67,A-
29,94,No,7,Medium,High,Neutral,4,Female,84,91,88,88,77,76,A
19,69,Yes,9,Medium,High,Positive,3,Female,66,71,84,88,94,66,A-
21,63,Yes,6,Low,High,Negative,3,Male,70,69,84,87,62,63,B+
27,90,No,7,Medium,Medium,Positive,3,Female,85,76,86,83,80,71,A
14,68,No,6,Low,Medium,Positive,3,Male,72,70,83,85,69,63,B+
24,76,Yes,7,Low,Medium,Positive,2,Male,72,72,92,82,70,67,A-
16,63,Yes,8,Medium,Medium,Neutral,3,Male,71,73,86,83,80,63,B+
19,69,Yes,5,Medium,Medium,Neutral,4,Male,74,75,86,80,96,66,A-
20,92,Yes,9,Low,Medium,Positive,2,Female,82,83,86,86,91,72,A
11,92,Yes,8,High,Medium,Negative,2,Female,73,73,83,87,80,70,A
15,68,Yes,6,Medium,Medium,Positive,3,Male,72,68,81,86,71,62,B+
28,73,Yes,6,Medium,High,Positive,2,Female,67,76,85,87,69,69,A-
25,65,Yes,9,Medium,High,Neutral,3,Female,72,76,87,82,87,66,A-
20,63,Yes,8,Medium,Medium,Neutral,3,Male,70,68,90,79,59,64,B+
21,100,Yes,6,Medium,Medium,Neutral,1,Female,80,82,83,86,77,70,A
18,86,No,6,High,High,Neutral,4,Male,75,80,86,83,73,67,A-
28,82,Yes,8,Low,Medium,Negative,2,Male,74,74,87,86,80,71,A
19,91,No,8,High,Medium,Neutral,2,Male,73,74,82,82,57,69,A-
21,94,No,8,Medium,Medium,Negative,4,Male,79,75,85,89,83,70,A
27,92,Yes,7,Medium,Medium,Negative,1,Male,78,89,88,88,79,70,A
15,61,Yes,8,Medium,Medium,Neutral,2,Female,67,67,78,87,57,61,B+
29,67,No,7,Medium,High,Neutral,3,Female,71,80,86,83,70,65,A-
