Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Motivation_Level,Teacher_Quality,Peer_Influence,Physical_Activity,Gender,quiz1,quiz2,Assignment1,Assignment2,Midterm_Marks,Final_Marks,Grade
16,88,Yes,5,High,Medium,Positive,6,Male,70,74,88,85,89,65,A-
13,70,Yes,6,Medium,Medium,Negative,4,Male,65,63,82,82,61,56,B
25,72,Yes,8,Medium,Medium,Positive,2,Female,60,77,86,86,57,60,B+
25,65,No,6,Medium,Medium,Negative,4,Male,68,64,80,91,59,57,B
11,95,Yes,9,High,Medium,Positive,4,Male,70,68,90,84,59,61,B+
30,80,No,6,High,Medium,Positive,3,Female,75,69,88,89,49,64,B+
23,83,Yes,7,Medium,High,Positive,4,Female,73,68,90,81,52,60,B+
28,83,No,8,Medium,Medium,Negative,5,Male,70,70,84,82,56,60,B+
12,76,Yes,9,Medium,High,Negative,3,Male,66,69,84,86,45,57,B
12,68,No,6,Low,High,Neutral,3,Male,60,59,82,78,47,56,B
19,90,No,8,Medium,Medium,Neutral,4,Male,70,72,89,85,80,65,A-
23,65,Yes,6,Low,Medium,Neutral,2,Female,69,65,83,83,76,56,B
31,64,No,10,Low,Medium,Negative,4,Female,74,70,85,77,92,60,B+
24,88,Yes,5,Medium,Medium,Positive,2,Male,68,69,85,78,65,61,B+
19,68,Yes,8,High,High,Neutral,3,Male,65,67,77,79,67,57,B
14,72,No,9,Medium,Medium,Negative,3,Male,62,63,87,82,48,58,B
27,79,Yes,5,High,Medium,Neutral,1,Female,74,74,84,81,53,61,B+
14,78,Yes,8,Medium,Medium,Negative,4,Male,70,70,85,88,80,59,B
30,88,Yes,6,High,Medium,Positive,5,Female,83,69,83,86,57,66,A-
18,85,Yes,10,Medium,Medium,Positive,3,Female,65,65,89,80,84,61,B+
30,86,No,4,High,Medium,Neutral,5,Male,71,69,88,83,80,65,A-
24,89,Yes,5,Medium,Medium,Neutral,0,Female,72,73,86,86,82,63,B+
19,72,Yes,5,High,Medium,Neutral,4,Female,70,62,84,79,80,59,B
17,73,Yes,5,High,Medium,Positive,1,Female,66,66,82,77,80,59,B
18,78,Yes,8,Medium,High,Neutral,4,Female,63,68,89,85,72,59,B
23,72,Yes,10,Low,Medium,Negative,2,Male,70,65,79,85,79,58,B
20,99,Yes,9,High,Medium,Neutral,5,Male,75,73,89,81,71,64,B+
16,93,Yes,7,Medium,Medium,Positive,1,Female,63,63,90,83,55,59,B
20,60,Yes,6,Medium,Medium,Neutral,3,Female,70,66,78,84,65,56,B
7,62,Yes,8,Low,Low,Positive,3,Male,64,57,87,76,46,51,B-
14,65,No,7,Medium,Medium,Neutral,3,Male,63,61,81,80,58,54,B-
13,81,No,6,Low,Medium,Positive,4,Male,66,67,85,84,48,58,B
10,94,No,5,Medium,Medium,Positive,3,Male,70,68,87,82,66,60,B+
9,89,Yes,7,Medium,Low,Neutral,3,Male,64,68,88,84,86,60,B+
12,69,No,7,Medium,Medium,Positive,4,Male,63,60,76,81,65,55,B
16,76,Yes,6,High,Medium,Positive,1,Female,77,86,100,89,58,79,A
32,80,No,6,Low,Medium,Neutral,5,Male,76,72,93,85,72,64,B+
17,92,Yes,8,Medium,Medium,Positive,3,Male,64,66,85,89,74,63,B+
21,94,No,8,Medium,Medium,Positive,3,Male,79,70,82,84,83,64,B+
22,96,No,10,High,Medium,Neutral,3,Male,70,73,84,81,85,64,B+
21,80,Yes,9,Low,Medium,Negative,3,Female,70,66,88,84,80,63,B+
20,88,Yes,5,Medium,Medium,Neutral,5,Male,65,72,88,85,45,60,B+
13,64,Yes,7,High,Low,Positive,4,Male,60,65,82,78,45,53,B-
29,83,No,5,Medium,High,Neutral,4,Female,80,69,91,81,94,66,A-
31,70,Yes,4,High,Medium,Neutral,2,Female,57,72,84,88,58,60,B+
10,77,Yes,10,High,Medium,Negative,3,Female,69,62,77,81,59,55,B
14,85,No,9,High,Medium,Negative,3,Female,69,69,93,80,82,60,B+
18,70,No,6,Medium,High,Positive,2,Female,61,64,82,81,74,58,B
14,62,No,9,Medium,Medium,Neutral,6,Male,57,65,87,86,68,54,B-
23,60,Yes,9,Low,Medium,Negative,4,Female,70,63,81,88,51,54,B-
16,61,No,4,Low,Medium,Neutral,2,Female,57,58,83,83,49,53,B-
33,60,No,8,Low,Low,Negative,3,Male,64,65,83,84,80,61,B+
27,64,Yes,6,Low,High,Neutral,5,Female,71,61,85,77,51,58,B
21,70,Yes,8,Low,Low,Neutral,1,Female,69,68,82,90,67,60,B+
26,69,No,10,Low,Low,Positive,2,Male,64,70,87,81,82,60,B+
27,99,No,9,Low,Medium,Positive,2,Male,76,77,86,84,91,67,A-
17,72,No,7,Low,Medium,Positive,2,Female,60,64,81,79,89,57,B
15,65,Yes,9,Low,Low,Neutral,3,Male,70,61,86,83,88,57,B
20,82,Yes,4,Medium,High,Neutral,3,Male,73,65,83,79,63,60,B+
25,94,No,8,High,Medium,Negative,3,Female,77,79,91,89,91,67,A-
21,87,Yes,8,High,Low,Positive,2,Male,72,68,86,85,79,62,B+
11,72,No,8,High,Low,Positive,2,Male,71,63,80,85,89,55,B
15,82,Yes,6,Medium,Medium,Positive,2,Female,67,63,88,85,49,59,B
20,89,Yes,8,Low,Medium,Negative,3,Female,65,71,89,85,47,62,B+
20,89,Yes,8,Medium,Medium,Negative,1,Male,71,67,86,79,66,61,B+
32,87,Yes,4,Medium,Medium,Neutral,2,Female,84,78,90,88,86,67,A-
12,95,No,7,Medium,High,Positive,3,Male,64,71,86,83,65,61,B+
23,95,Yes,6,High,Medium,Neutral,3,Male,72,72,89,89,89,66,A-
29,83,No,8,Low,Medium,Negative,5,Male,73,70,85,84,57,63,B+
34,77,No,9,Medium,Medium,Neutral,4,Female,70,68,88,85,47,62,B+
18,86,Yes,6,Medium,High,Neutral,2,Male,65,64,78,83,83,61,B+
23,93,No,5,High,Medium,Negative,1,Male,77,69,87,83,76,64,B+
23,60,No,7,Low,Medium,Neutral,2,Female,75,65,79,79,67,57,B
21,100,No,5,Low,Low,Positive,3,Male,73,73,85,87,87,64,B+
19,67,No,7,Medium,High,Neutral,3,Female,62,66,84,80,86,58,B
23,79,Yes,7,High,Medium,Positive,3,Male,62,68,88,89,61,61,B+
5,95,Yes,8,Low,High,Neutral,2,Female,69,71,84,88,87,60,B+
24,69,Yes,7,Medium,High,Negative,4,Male,73,68,86,85,62,60,B+
21,79,Yes,7,Low,Medium,Neutral,4,Male,70,70,82,78,76,60,B+
19,65,Yes,9,Low,Medium,Neutral,3,Male,64,58,81,84,55,56,B
32,76,No,7,Medium,Low,Positive,3,Female,66,55,88,81,58,61,B+
16,67,Yes,6,Medium,High,Positive,3,Female,62,68,83,81,67,59,B
18,75,Yes,7,High,High,Positive,4,Male,72,63,84,81,61,60,B+
32,75,Yes,6,Medium,Medium,Neutral,2,Female,73,68,87,85,51,61,B+
15,100,Yes,5,Medium,Medium,Neutral,3,Male,66,72,90,86,69,65,A-
17,100,No,5,Low,High,Neutral,3,Female,78,76,86,89,71,63,B+
19,65,No,9,Low,Medium,Negative,4,Female,66,64,81,80,53,55,B
25,89,Yes,6,Medium,Medium,Neutral,2,Female,76,70,82,87,54,62,B+
21,62,Yes,7,Low,Medium,Positive,4,Female,56,65,81,88,46,54,B-
12,61,Yes,7,Low,Medium,Positive,2,Female,53,60,85,79,47,51,B-
17,64,No,7,Medium,Medium,Neutral,3,Male,63,62,88,82,63,56,B
16,99,No,9,High,Medium,Positive,3,Female,74,75,85,82,52,64,B+
20,98,Yes,7,Low,High,Positive,3,Female,79,67,85,86,91,63,B+
23,68,No,6,Medium,Medium,Neutral,3,Female,68,66,88,77,55,57,B
23,66,No,6,Low,Medium,Positive,1,Male,63,58,84,86,48,56,B
9,70,Yes,8,Low,Medium,Positive,3,Male,59,64,86,83,65,56,B
26,81,No,8,High,High,Positive,5,Female,78,72,84,88,55,64,B+
22,83,Yes,8,Medium,Low,Negative,2,Female,62,72,81,84,48,58,B
28,69,No,7,Low,Medium,Neutral,2,Male,76,63,82,86,83,61,B+
23,90,Yes,5,High,Medium,Neutral,3,Male,70,69,83,82,73,63,B+
27,72,Yes,8,Medium,Low,Neutral,3,Female,76,72,91,80,48,61,B+
23,97,No,7,Medium,Medium,Negative,1,Male,73,71,85,86,68,62,B+
28,86,Yes,7,Medium,Medium,Positive,5,Male,70,71,89,93,47,63,B+
23,77,No,5,Low,High,Positive,3,Male,66,64,86,87,63,60,B+
19,92,Yes,6,Medium,Medium,Neutral,2,Female,68,68,85,80,63,62,B+
25,72,Yes,8,Low,Low,Positive,3,Male,71,73,80,81,82,61,B+
23,74,No,8,Medium,Medium,Negative,2,Female,68,68,85,85,90,60,B+
12,97,Yes,7,Low,Medium,Positive,4,Female,65,69,81,84,52,60,B+
12,67,Yes,8,Medium,High,Positive,3,Male,64,64,82,82,72,57,B
22,62,No,9,Medium,Medium,Neutral,2,Male,64,60,82,84,46,56,B
21,78,No,8,Medium,Low,Negative,5,Female,58,71,82,86,86,60,B+
16,92,Yes,8,Medium,High,Positive,2,Male,73,72,86,89,63,63,B+
21,91,Yes,6,High,Medium,Positive,3,Female,68,80,86,81,48,64,B+
30,97,Yes,6,High,Medium,Neutral,2,Male,70,71,83,88,61,67,A-
24,81,Yes,9,High,Low,Positive,3,Male,63,74,84,85,59,63,B+
13,64,No,6,Medium,Medium,Neutral,2,Female,52,55,81,83,83,52,B-
19,84,Yes,8,Medium,Medium,Neutral,3,Male,59,65,86,86,51,57,B
15,91,No,10,Low,High,Neutral,3,Female,65,71,84,86,73,60,B+
18,64,Yes,8,Medium,Medium,Neutral,3,Male,73,56,85,86,85,56,B
18,67,Yes,7,Medium,Low,Positive,2,Male,65,66,83,81,82,59,B
17,60,Yes,5,Medium,Medium,Negative,4,Male,64,61,82,85,92,55,B
12,84,No,7,Medium,High,Neutral,3,Male,68,63,80,83,45,58,B
19,95,Yes,9,Medium,Medium,Positive,4,Male,75,75,87,87,63,66,A-
17,87,Yes,7,High,High,Positive,2,Male,71,75,85,83,63,63,B+
2,99,Yes,9,Low,Medium,Neutral,4,Male,58,62,80,82,47,55,B
32,63,No,8,Medium,Low,Positive,5,Female,75,69,89,81,86,61,B+
27,96,Yes,7,Medium,Medium,Neutral,3,Male,83,75,86,89,79,67,A-
18,93,No,7,Low,Medium,Neutral,4,Female,89,97,100,96,71,89,A+
20,73,No,5,High,High,Negative,2,Male,62,63,90,82,65,59,B
13,99,Yes,6,Medium,Medium,Positive,4,Male,69,74,86,88,90,62,B+
30,72,Yes,6,Medium,Medium,Neutral,3,Female,67,72,88,84,58,63,B+
31,96,Yes,8,Medium,Medium,Neutral,3,Male,76,75,80,86,62,66,A-
21,95,No,7,Low,High,Positive,2,Male,67,67,86,86,93,62,B+
26,90,Yes,9,Medium,Medium,Neutral,4,Male,82,70,86,81,48,64,B+
21,83,Yes,7,Low,Low,Neutral,2,Female,71,65,85,86,84,58,B
12,65,Yes,6,Medium,Medium,Positive,3,Female,64,57,83,77,81,55,B
21,74,No,6,High,Medium,Positive,2,Male,71,60,83,86,50,58,B
17,92,No,7,Medium,Medium,Neutral,2,Female,74,67,81,84,94,61,B+
19,90,Yes,6,High,Medium,Negative,3,Male,63,68,85,81,46,58,B
19,96,Yes,5,Medium,Medium,Neutral,1,Male,69,70,89,87,62,65,A-
20,61,Yes,9,Medium,Medium,Positive,4,Male,68,64,78,83,49,60,B+
20,92,No,7,Medium,High,Positive,2,Male,73,66,84,84,48,61,B+
14,98,No,7,Medium,High,Positive,3,Male,70,67,88,82,93,61,B+
16,92,No,6,Low,Medium,Neutral,3,Female,60,65,82,83,81,59,B
12,65,Yes,5,High,Medium,Negative,2,Male,59,70,86,86,70,55,B
26,63,Yes,7,Medium,High,Neutral,4,Male,66,69,86,88,50,58,B
7,61,Yes,4,High,Medium,Positive,5,Female,61,64,80,79,71,53,B-
27,85,Yes,8,Medium,High,Neutral,4,Male,80,75,83,87,61,63,B+
28,85,Yes,6,Low,Medium,Neutral,1,Male,63,65,85,85,59,61,B+
18,99,Yes,7,Low,Medium,Neutral,3,Male,75,68,88,83,76,65,A-
4,76,Yes,8,Medium,Medium,Positive,2,Female,71,60,85,83,85,56,B
18,73,Yes,7,Low,Medium,Neutral,1,Male,74,68,83,78,67,56,B
20,85,Yes,5,Low,Medium,Neutral,2,Male,66,66,82,83,70,60,B+
14,93,Yes,9,Low,Medium,Neutral,2,Female,71,64,91,84,78,61,B+
17,97,No,5,Low,Medium,Positive,3,Female,73,68,86,84,51,62,B+
29,92,Yes,4,Low,High,Neutral,4,Female,77,75,90,95,86,68,A-
24,77,No,8,High,Medium,Neutral,3,Male,68,69,81,87,87,60,B+
14,85,Yes,5,Medium,High,Positive,3,Male,72,71,81,89,72,62,B+
10,94,No,9,Low,Medium,Positive,2,Male,55,63,85,83,54,58,B
18,80,Yes,8,Medium,Medium,Negative,4,Male,69,68,87,78,70,58,B
19,69,Yes,7,Low,Medium,Positive,4,Female,65,61,85,80,50,56,B
23,67,No,6,Medium,Medium,Neutral,4,Male,65,65,85,77,83,58,B
17,60,No,6,Medium,Medium,Positive,2,Female,68,61,81,81,61,51,B-
23,89,Yes,6,Low,High,Positive,3,Male,68,68,86,87,61,63,B+
32,64,Yes,6,Medium,Low,Neutral,5,Male,65,65,83,80,92,59,B
25,70,No,9,Medium,Medium,Negative,2,Female,73,66,84,80,66,56,B
20,72,Yes,6,Low,Medium,Negative,3,Male,59,60,77,80,84,55,B
19,82,Yes,8,High,Medium,Positive,3,Female,67,68,87,84,77,62,B+
18,76,No,9,High,High,Positive,3,Female,66,69,85,84,61,59,B
27,87,No,6,Medium,High,Neutral,2,Male,73,76,88,82,51,61,B+
16,62,Yes,8,Low,Medium,Neutral,2,Male,64,65,79,82,85,55,B
20,65,No,6,Medium,High,Negative,4,Male,59,66,80,84,83,57,B
20,80,Yes,7,Low,Medium,Neutral,2,Female,64,68,79,84,53,58,B
17,73,Yes,6,Low,Medium,Negative,3,Male,62,61,80,86,57,57,B
12,72,No,6,High,Medium,Positive,3,Female,66,66,87,80,83,58,B
22,63,Yes,7,Low,Medium,Neutral,4,Male,68,66,79,91,94,58,B
20,96,Yes,5,Medium,Medium,Neutral,3,Female,73,72,92,87,87,63,B+
23,88,No,8,High,Medium,Positive,3,Female,64,72,85,82,79,64,B+
17,65,Yes,5,Low,High,Positive,3,Male,71,67,80,81,91,58,B
27,63,No,5,Medium,High,Positive,4,Male,69,67,83,88,59,60,B+
15,99,Yes,7,High,Medium,Positive,2,Male,75,69,83,81,45,61,B+
30,87,Yes,6,Low,Medium,Neutral,4,Male,76,69,86,86,61,66,A-
10,77,No,8,Medium,High,Neutral,4,Male,70,64,84,81,94,57,B
23,88,No,7,Low,Medium,Positive,1,Male,74,77,85,88,89,64,B+
23,90,No,5,Medium,High,Positive,2,Female,77,72,87,84,48,63,B+
15,91,No,8,Medium,Medium,Neutral,1,Female,71,69,88,85,70,61,B+
23,79,Yes,7,Medium,Medium,Neutral,4,Female,69,75,88,84,49,61,B+
28,77,Yes,7,Medium,Medium,Positive,3,Male,79,64,86,87,84,61,B+
7,60,Yes,10,Low,Medium,Positive,3,Female,64,56,83,83,64,52,B-
23,97,Yes,9,Medium,High,Neutral,4,Male,78,81,93,90,91,67,A-
5,84,Yes,7,Low,High,Positive,3,Male,57,63,81,83,48,55,B
14,68,Yes,5,High,Medium,Positive,3,Male,59,64,86,82,82,57,B
30,97,No,5,Medium,Medium,Positive,2,Male,78,72,91,87,65,69,A-
17,97,Yes,9,Medium,Medium,Positive,2,Male,72,72,81,94,58,63,B+
13,100,No,6,Medium,Low,Positive,5,Male,67,72,83,83,71,62,B+
32,100,Yes,5,Medium,Medium,Positive,3,Male,76,71,90,86,62,67,A-
9,70,No,8,Low,High,Negative,2,Female,70,62,82,81,77,55,B
14,94,No,9,High,High,Positive,3,Male,74,70,84,85,78,63,B+
29,93,Yes,9,Medium,High,Positive,3,Male,67,73,89,91,49,64,B+
31,69,Yes,6,Low,Medium,Negative,2,Male,68,65,91,93,75,61,B+
19,64,Yes,8,Low,Medium,Neutral,3,Female,63,71,80,82,81,59,B
13,99,No,7,High,Medium,Negative,3,Male,66,71,86,85,49,60,B+
33,72,No,8,Low,High,Neutral,4,Male,70,70,86,84,78,64,B+
30,95,Yes,7,Medium,Medium,Neutral,1,Male,73,74,88,88,85,67,A-
24,60,Yes,6,Low,Medium,Positive,2,Male,60,65,88,81,87,58,B
15,61,Yes,9,Medium,Medium,Neutral,3,Female,60,58,80,81,47,53,B-
20,79,Yes,7,Low,Medium,Neutral,2,Male,67,68,88,84,80,62,B+
19,70,Yes,6,Low,Medium,Positive,3,Male,53,65,84,85,85,58,B
22,88,Yes,7,Medium,Medium,Positive,2,Female,79,75,87,86,65,62,B+
29,83,Yes,6,High,Medium,Neutral,4,Male,76,74,88,88,72,63,B+
25,63,Yes,8,Medium,High,Positive,1,Female,64,69,84,83,58,58,B
14,67,Yes,7,Low,Medium,Neutral,4,Female,58,59,79,78,61,50,B-
28,76,Yes,6,Low,High,Positive,2,Female,64,65,87,83,70,61,B+
22,67,No,10,Medium,Low,Neutral,3,Male,76,68,86,85,53,60,B+
24,92,No,5,Medium,Medium,Negative,4,Female,80,74,89,84,64,63,B+
29,77,Yes,8,Medium,Medium,Neutral,3,Male,70,64,88,82,60,61,B+
13,64,Yes,7,Medium,Medium,Neutral,1,Female,68,65,81,83,57,55,B
20,79,Yes,5,Medium,Medium,Neutral,5,Male,69,76,85,82,69,60,B+
17,64,Yes,6,Medium,Medium,Positive,1,Male,61,70,86,80,87,59,B
11,65,Yes,5,Medium,High,Neutral,2,Female,59,66,83,84,57,53,B-
35,94,Yes,7,Medium,High,Positive,2,Female,77,76,90,89,58,68,A-
9,97,Yes,7,Medium,High,Neutral,5,Female,66,71,83,82,52,60,B+
20,93,No,10,Medium,Medium,Neutral,2,Male,71,69,91,90,92,64,B+
24,73,Yes,6,Medium,Medium,Negative,2,Male,64,67,89,80,77,56,B
21,71,Yes,9,Low,High,Positive,1,Male,68,70,82,88,50,60,B+
19,82,No,8,Low,Medium,Negative,4,Female,69,70,84,86,77,61,B+
12,89,Yes,4,Low,High,Negative,4,Male,61,70,83,81,54,58,B
21,100,No,6,Medium,Medium,Positive,3,Female,70,71,88,88,89,65,A-
15,65,No,8,Medium,Medium,Neutral,4,Female,56,61,82,82,57,54,B-
7,62,No,7,Medium,Low,Neutral,5,Female,65,61,79,85,85,53,B-
27,88,Yes,7,Medium,Medium,Positive,2,Female,63,69,87,88,55,65,A-
26,93,Yes,6,Medium,Medium,Neutral,3,Female,78,73,84,90,73,65,A-
20,94,Yes,6,Medium,Medium,Negative,3,Male,77,65,87,82,91,63,B+
21,87,No,7,High,Medium,Negative,3,Male,67,71,90,85,60,60,B+
26,98,No,10,Medium,High,Neutral,1,Male,60,72,86,83,49,64,B+
21,80,Yes,6,Medium,Medium,Negative,2,Female,65,65,82,83,73,59,B
25,97,No,6,Low,High,Positive,2,Female,73,70,89,84,54,65,A-
18,99,Yes,7,Medium,Medium,Neutral,4,Female,66,70,85,86,81,63,B+
28,94,Yes,5,Medium,Medium,Negative,2,Female,70,74,84,87,75,64,B+
22,72,Yes,8,High,Medium,Negative,4,Male,72,67,84,79,62,57,B
21,68,Yes,5,Medium,Medium,Positive,2,Male,70,64,91,77,80,59,B
12,82,No,5,Low,Medium,Positive,4,Male,61,62,85,84,57,57,B
22,78,Yes,5,Medium,Medium,Neutral,3,Male,61,70,82,92,91,60,B+
15,95,No,5,High,Medium,Positive,3,Female,66,65,85,88,62,60,B+
16,64,No,9,Medium,High,Positive,3,Male,64,65,86,84,83,57,B
15,70,No,8,Low,Medium,Positive,4,Female,64,62,85,85,58,54,B-
14,90,Yes,8,Medium,Medium,Negative,2,Female,98,100,100,98,81,92,A+
33,64,No,8,Low,Medium,Positive,4,Male,70,71,88,84,47,60,B+
28,73,Yes,7,High,High,Positive,3,Male,82,68,89,79,60,65,A-
32,75,No,7,Medium,Medium,Neutral,4,Male,71,60,82,83,50,59,B
13,85,Yes,9,High,High,Positive,2,Male,69,67,84,76,68,61,B+
20,66,No,9,Low,High,Positive,1,Female,64,71,77,78,67,57,B
12,94,No,5,High,Medium,Neutral,2,Male,68,77,87,83,63,62,B+
16,78,No,10,Low,Medium,Positive,4,Female,71,72,83,86,94,58,B
14,97,No,5,Medium,Medium,Neutral,4,Female,64,66,85,80,57,59,B
27,79,Yes,6,Low,High,Positive,4,Male,74,67,87,89,85,66,A-
18,71,Yes,7,Low,Medium,Neutral,4,Female,64,56,84,86,67,56,B
26,66,Yes,7,High,Medium,Negative,4,Female,65,65,87,78,62,59,B
24,60,Yes,10,Low,High,Neutral,2,Female,60,65,89,83,55,58,B
34,81,Yes,9,Low,High,Negative,2,Male,73,76,85,86,77,64,B+
11,64,Yes,8,High,Medium,Neutral,2,Male,59,62,74,81,62,51,B-
28,76,No,9,Medium,High,Neutral,3,Male,71,69,83,81,86,61,B+
27,84,No,8,Medium,Medium,Neutral,4,Male,68,67,87,82,93,62,B+
14,71,Yes,6,Low,Medium,Positive,3,Female,69,60,80,86,56,56,B
26,67,Yes,8,Medium,Medium,Negative,5,Female,63,68,83,82,51,59,B
22,91,Yes,7,Medium,High,Negative,3,Female,78,72,83,84,61,62,B+
19,98,Yes,6,Medium,Medium,Negative,3,Male,62,71,86,86,68,62,B+
15,64,No,9,Medium,Medium,Neutral,2,Male,66,60,84,87,60,56,B
16,66,Yes,7,Medium,Medium,Positive,3,Female,68,68,76,84,94,58,B
32,98,No,5,Medium,Low,Positive,3,Male,73,78,94,86,84,69,A-
20,62,Yes,6,High,High,Neutral,3,Male,70,64,84,87,93,60,B+
25,99,No,8,Medium,High,Positive,3,Male,77,68,86,81,64,63,B+
15,60,No,9,Medium,High,Negative,5,Male,51,63,82,78,60,53,B-
15,95,No,8,Medium,High,Neutral,3,Female,71,68,87,83,65,61,B+
26,72,Yes,8,Medium,Medium,Negative,3,Male,58,74,88,84,71,61,B+
12,98,Yes,6,Medium,Medium,Neutral,3,Female,67,72,91,85,82,63,B+
18,73,Yes,7,High,Medium,Neutral,3,Female,76,67,83,78,89,61,B+
20,86,No,7,Medium,Low,Neutral,3,Male,67,70,87,87,68,62,B+
21,63,Yes,7,Medium,Medium,Negative,3,Female,58,63,84,85,59,55,B
19,70,No,7,Medium,Low,Neutral,4,Male,64,62,78,84,61,57,B
22,91,No,6,Low,Medium,Positive,2,Female,81,68,87,86,80,64,B+
24,81,Yes,8,Medium,Medium,Positive,2,Male,61,71,83,84,73,61,B+
24,97,No,5,High,Low,Neutral,5,Female,68,76,88,90,69,65,A-
14,77,Yes,5,Low,High,Negative,3,Male,72,67,83,83,55,57,B
18,95,Yes,6,Medium,High,Neutral,3,Female,82,79,89,85,89,66,A-
27,78,No,8,Low,Medium,Neutral,3,Female,70,68,84,81,84,62,B+
25,99,No,8,Medium,Low,Positive,3,Male,65,77,83,89,52,63,B+
12,98,No,4,Medium,High,Neutral,2,Female,79,67,83,81,63,62,B+
22,73,No,8,Medium,Medium,Neutral,3,Male,72,61,83,84,72,57,B
8,95,No,7,Low,Medium,Neutral,2,Male,70,61,82,81,68,59,B
20,94,Yes,6,High,Medium,Neutral,2,Female,66,68,83,85,65,62,B+
31,68,No,7,Low,Medium,Positive,3,Female,69,67,87,77,81,61,B+
14,85,Yes,5,Medium,Medium,Neutral,3,Male,65,68,81,81,48,58,B
15,63,Yes,7,Medium,Medium,Negative,2,Male,64,64,85,79,69,55,B
25,93,Yes,5,Medium,Medium,Positive,2,Female,82,71,90,85,58,68,A-
11,67,Yes,6,Low,Medium,Positive,3,Female,65,59,81,82,49,53,B-
16,63,Yes,6,Medium,Medium,Neutral,4,Male,59,62,82,82,68,56,B
24,76,Yes,8,Medium,Medium,Positive,4,Male,73,60,89,80,54,59,B
16,83,Yes,7,Medium,Medium,Neutral,3,Female,69,64,85,83,58,60,B+
19,94,Yes,8,Medium,Medium,Negative,3,Female,72,66,90,92,70,61,B+
24,99,Yes,5,Medium,Medium,Positive,3,Female,80,78,91,86,94,65,A-
23,78,No,7,High,Medium,Neutral,3,Male,62,67,86,85,79,59,B
22,62,Yes,8,Medium,Medium,Neutral,3,Female,64,66,85,84,59,56,B
18,90,Yes,9,Medium,High,Positive,3,Female,70,66,87,84,64,64,B+
22,83,Yes,5,High,Medium,Positive,3,Male,61,72,82,84,65,60,B+
19,78,Yes,6,Medium,Medium,Neutral,3,Male,69,71,81,85,53,59,B
23,72,No,8,Medium,High,Positive,2,Female,78,60,85,82,53,59,B
17,80,No,9,Medium,Medium,Positive,2,Male,61,66,82,82,52,61,B+
19,74,No,7,High,Medium,Neutral,3,Female,67,68,85,84,71,59,B
14,90,Yes,5,Medium,Medium,Negative,3,Female,72,71,85,83,79,61,B+
20,82,Yes,5,Medium,Medium,Neutral,1,Female,70,66,86,87,75,61,B+
15,95,Yes,7,Low,High,Neutral,2,Female,68,68,88,87,94,61,B+
13,82,No,8,Low,High,Neutral,3,Male,61,65,87,79,51,59,B
22,70,No,7,Medium,High,Positive,2,Male,68,67,86,85,94,59,B
21,94,No,5,Low,High,Neutral,3,Female,68,75,87,85,68,63,B+
25,82,Yes,9,Low,Medium,Negative,2,Male,59,66,92,85,56,61,B+
17,68,Yes,6,High,Low,Negative,3,Male,71,69,84,84,92,58,B
22,85,Yes,8,High,Medium,Positive,3,Male,75,68,92,83,68,63,B+
23,74,No,4,Medium,Medium,Negative,5,Male,67,64,86,83,62,59,B
23,94,Yes,9,Medium,Medium,Negative,1,Female,70,72,87,82,56,61,B+
15,78,Yes,6,High,Medium,Neutral,2,Male,70,68,82,82,58,57,B
21,89,No,9,Medium,Medium,Negative,3,Male,71,73,91,83,94,62,B+
22,64,No,8,Low,Medium,Neutral,4,Female,70,61,83,83,60,58,B
20,76,Yes,5,Low,High,Negative,3,Female,69,68,91,82,94,62,B+
7,99,Yes,7,Low,High,Neutral,4,Female,73,70,84,84,62,59,B
21,92,No,9,Medium,Low,Positive,2,Female,70,69,86,82,57,61,B+
33,66,Yes,6,Medium,Medium,Positive,2,Female,72,67,83,85,54,63,B+
18,71,No,9,Medium,High,Positive,3,Female,60,67,81,83,66,58,B
16,73,Yes,8,Medium,High,Neutral,2,Female,67,63,86,83,57,58,B
22,86,No,9,Medium,Medium,Negative,3,Female,65,75,85,84,80,61,B+
22,90,No,7,Low,Medium,Positive,3,Male,65,73,86,88,57,60,B+
27,90,No,7,Medium,Medium,Neutral,3,Female,69,75,90,90,87,65,A-
12,80,Yes,10,High,High,Positive,3,Male,66,75,90,89,87,63,B+
24,92,Yes,8,High,High,Neutral,3,Male,83,73,85,89,59,65,A-
24,77,Yes,7,Low,Medium,Negative,5,Male,78,74,84,86,83,64,B+
19,65,No,8,Low,High,Neutral,4,Male,74,70,86,80,88,57,B
22,83,Yes,6,Medium,Medium,Positive,5,Female,64,71,84,86,75,62,B+
26,98,Yes,7,Medium,Medium,Positive,1,Female,74,73,84,85,63,66,A-
25,92,Yes,9,Medium,Medium,Negative,5,Female,65,65,84,83,67,63,B+
13,83,No,7,Medium,Medium,Neutral,4,Female,66,68,88,80,84,61,B+
25,86,No,6,Medium,High,Positive,5,Male,68,75,86,86,60,64,B+
20,97,No,6,Low,High,Positive,3,Female,78,75,89,86,62,64,B+
20,77,Yes,7,High,Medium,Neutral,3,Male,65,68,89,87,53,59,B
20,73,No,6,Low,High,Neutral,4,Female,74,67,85,90,65,61,B+
19,99,Yes,5,Low,Medium,Neutral,2,Male,74,64,89,84,49,63,B+
27,95,No,5,Low,Medium,Neutral,4,Male,83,71,85,89,61,65,A-
19,73,Yes,9,High,Low,Positive,4,Female,60,66,87,87,64,59,B
